name;nametype;recclass;mass (g);fall;year;id;reclat;reclong;GeoLocation
Frontier Mountain 10102;Valid;LL3;1,3;Found;01-janv-11;54882;-72.951370;160.465030;(-72.951370, 160.465030)
Frontier Mountain 10103;Valid;H6;1,5;Found;01-janv-11;54818;-72.951580;160.461720;(-72.951580, 160.461720)
Frontier Mountain 10104;Valid;H4;0,6;Found;01-janv-11;54819;-72.951930;160.456300;(-72.951930, 160.456300)
Frontier Mountain 10105;Valid;L6;4,4;Found;01-janv-11;54820;-72.954300;160.428570;(-72.954300, 160.428570)
Frontier Mountain 10107;Valid;H5;1,8;Found;01-janv-11;54821;-72.953050;160.453580;(-72.953050, 160.453580)
Frontier Mountain 10109;Valid;H5;2,4;Found;01-janv-11;54822;-72.952930;160.452980;(-72.952930, 160.452980)
Griffith Wash;Valid;L6;93;Found;01-janv-11;55289;35.066390;-114.097500;(35.066390, -114.097500)
Jiddat al Harasis 641;Valid;Ureilite;25,3;Found;01-janv-11;53876;19.007560;55.174690;(19.007560, 55.174690)
Jiddat al Harasis 654;Valid;H4;80;Found;01-janv-11;55560;19.970920;56.442100;(19.970920, 56.442100)
Jiddat al Harasis 655;Valid;L5;56;Found;01-janv-11;55563;19.829820;56.442800;(19.829820, 56.442800)
Jiddat al Harasis 656;Valid;L6;1225;Found;01-janv-11;55564;19.652820;55.748520;(19.652820, 55.748520)
Jiddat al Harasis 657;Valid;L5;720;Found;01-janv-11;55583;19.780300;56.502600;(19.780300, 56.502600)
Jiddat al Harasis 659;Valid;L3.6;2191,4;Found;01-janv-11;56104;19.951190;56.326860;(19.951190, 56.326860)
Jiddat al Harasis 660;Valid;L4;390,8;Found;01-janv-11;56215;19.697300;56.706000;(19.697300, 56.706000)
Jiddat al Harasis 661;Valid;L5;516,1;Found;01-janv-11;56216;19.892400;56.667680;(19.892400, 56.667680)
Jiddat al Harasis 662;Valid;H6;548,7;Found;01-janv-11;56217;19.905380;56.654700;(19.905380, 56.654700)
Jiddat al Harasis 663;Valid;L6;1,6;Found;01-janv-11;56218;19.832820;55.685800;(19.832820, 55.685800)
Jiddat al Harasis 664;Valid;H5;12175;Found;01-janv-11;56219;19.825620;55.684000;(19.825620, 55.684000)
Jiddat al Harasis 665;Valid;H5;2637;Found;01-janv-11;56220;19.778420;55.596620;(19.778420, 55.596620)
Jiddat al Harasis 666;Valid;H4-6;1015;Found;01-janv-11;56221;19.770220;55.594000;(19.770220, 55.594000)
Jiddat al Harasis 667;Valid;H4;487,4;Found;01-janv-11;56222;19.780420;55.597900;(19.780420, 55.597900)
Jiddat al Harasis 668;Valid;H5;1979;Found;01-janv-11;56223;19.761670;55.591520;(19.761670, 55.591520)
Jiddat al Harasis 669;Valid;L6;810,6;Found;01-janv-11;56224;19.719870;55.645220;(19.719870, 55.645220)
Jiddat al Harasis 670;Valid;H5;2399;Found;01-janv-11;56225;19.650000;55.719400;(19.650000, 55.719400)
Jiddat al Harasis 671;Valid;H5;1,82;Found;01-janv-11;56413;19.660050;55.703830;(19.660050, 55.703830)
Jiddat al Harasis 672;Valid;H5;4,94;Found;01-janv-11;56226;19.660550;55.702120;(19.660550, 55.702120)
Jiddat al Harasis 673;Valid;H5;1,48;Found;01-janv-11;56227;19.660020;55.701550;(19.660020, 55.701550)
Jiddat al Harasis 674;Valid;H5;22,6;Found;01-janv-11;56228;19.661630;55.697580;(19.661630, 55.697580)
Jiddat al Harasis 675;Valid;H5;19,36;Found;01-janv-11;56229;19.663930;55.691070;(19.663930, 55.691070)
Jiddat al Harasis 676;Valid;H5;22,2;Found;01-janv-11;56230;19.663950;55.691070;(19.663950, 55.691070)
Jiddat al Harasis 677;Valid;H5;27,1;Found;01-janv-11;56414;19.664650;55.690170;(19.664650, 55.690170)
Jiddat al Harasis 678;Valid;H5;16,38;Found;01-janv-11;56231;19.665800;55.684700;(19.665800, 55.684700)
Jiddat al Harasis 679;Valid;H5;198,4;Found;01-janv-11;56232;19.667670;55.681980;(19.667670, 55.681980)
Jiddat al Harasis 680;Valid;H5;84,1;Found;01-janv-11;56233;19.668920;55.680970;(19.668920, 55.680970)
Jiddat al Harasis 681;Valid;H5;26,1;Found;01-janv-11;56234;19.668830;55.680920;(19.668830, 55.680920)
Jiddat al Harasis 682;Valid;H5;293,2;Found;01-janv-11;56235;19.740870;55.604670;(19.740870, 55.604670)
Jiddat al Harasis 683;Valid;H5;35,3;Found;01-janv-11;56236;19.754800;55.591180;(19.754800, 55.591180)
Jiddat al Harasis 684;Valid;H5;30,9;Found;01-janv-11;56237;19.743730;55.570450;(19.743730, 55.570450)
Jiddat al Harasis 685;Valid;H4;1,51;Found;01-janv-11;56238;19.499600;55.524700;(19.499600, 55.524700)
Jiddat al Harasis 686;Valid;H4;148,3;Found;01-janv-11;56239;19.507850;55.517850;(19.507850, 55.517850)
Jiddat al Harasis 687;Valid;H4;0,46;Found;01-janv-11;56240;19.508830;55.518050;(19.508830, 55.518050)
Jiddat al Harasis 688;Valid;H4;24,4;Found;01-janv-11;56241;19.476950;55.489550;(19.476950, 55.489550)
Jiddat al Harasis 689;Valid;H5;11,67;Found;01-janv-11;56242;19.443230;55.461120;(19.443230, 55.461120)
Jiddat al Harasis 690;Valid;H6;632,1;Found;01-janv-11;56243;19.430500;55.443520;(19.430500, 55.443520)
Jiddat al Harasis 691;Valid;H5;27,6;Found;01-janv-11;56244;19.485050;55.444320;(19.485050, 55.444320)
Jiddat al Harasis 692;Valid;LL6;387;Found;01-janv-11;56415;19.049550;55.560700;(19.049550, 55.560700)
Jiddat al Harasis 693;Valid;L6;566;Found;01-janv-11;56245;19.051730;55.560220;(19.051730, 55.560220)
Jiddat al Harasis 694;Valid;L6;515,5;Found;01-janv-11;56246;19.053450;55.558420;(19.053450, 55.558420)
Jiddat al Harasis 695;Valid;H5;87,8;Found;01-janv-11;56247;19.055480;55.556450;(19.055480, 55.556450)
Jiddat al Harasis 696;Valid;L6;317,1;Found;01-janv-11;56248;19.062430;55.556420;(19.062430, 55.556420)
Jiddat al Harasis 697;Valid;L6;93,6;Found;01-janv-11;56249;19.066830;55.553420;(19.066830, 55.553420)
Jiddat al Harasis 698;Valid;H4-5;1900;Found;01-janv-11;56250;19.127820;55.556430;(19.127820, 55.556430)
Jiddat al Harasis 699;Valid;L6;13,7;Found;01-janv-11;56251;19.204000;55.403470;(19.204000, 55.403470)
Jiddat al Harasis 700;Valid;L6;93,2;Found;01-janv-11;56252;19.207430;55.401600;(19.207430, 55.401600)
Jiddat al Harasis 701;Valid;H6;914,2;Found;01-janv-11;56253;19.188350;55.386600;(19.188350, 55.386600)
Jiddat al Harasis 702;Valid;H5;120,1;Found;01-janv-11;56254;19.202950;55.328530;(19.202950, 55.328530)
Jiddat al Harasis 703;Valid;H5;39,4;Found;01-janv-11;56255;19.203330;55.350020;(19.203330, 55.350020)
Jiddat al Harasis 704;Valid;H4;1,36;Found;01-janv-11;56256;19.203020;55.350930;(19.203020, 55.350930)
Jiddat al Harasis 705;Valid;H5;185;Found;01-janv-11;56257;19.252770;55.341930;(19.252770, 55.341930)
Jiddat al Harasis 706;Valid;H5;347,6;Found;01-janv-11;56258;19.283850;55.340870;(19.283850, 55.340870)
Jiddat al Harasis 707;Valid;L5;242,9;Found;01-janv-11;56259;19.321230;55.335730;(19.321230, 55.335730)
Jiddat al Harasis 708;Valid;H4-6;127,2;Found;01-janv-11;56260;19.329470;55.316650;(19.329470, 55.316650)
Jiddat al Harasis 709;Valid;L6;92;Found;01-janv-11;56261;19.386370;55.319180;(19.386370, 55.319180)
Jiddat al Harasis 710;Valid;H4-5;278,2;Found;01-janv-11;56262;19.418280;55.318050;(19.418280, 55.318050)
Jiddat al Harasis 711;Valid;H5;2222;Found;01-janv-11;56263;19.545420;55.433470;(19.545420, 55.433470)
Jiddat al Harasis 712;Valid;L5;70,7;Found;01-janv-11;56264;19.597900;55.533530;(19.597900, 55.533530)
Jiddat al Harasis 713;Valid;H6;153,1;Found;01-janv-11;56265;19.845520;56.730000;(19.845520, 56.730000)
Jiddat al Harasis 714;Valid;L6;175,3;Found;01-janv-11;56266;19.753080;56.731350;(19.753080, 56.731350)
Jiddat al Harasis 715;Valid;L5;163,5;Found;01-janv-11;56267;19.702050;56.724730;(19.702050, 56.724730)
Jiddat al Harasis 716;Valid;L5;364,2;Found;01-janv-11;56268;19.661320;56.676600;(19.661320, 56.676600)
Jiddat al Harasis 717;Valid;L5/6;942;Found;01-janv-11;56353;19.807920;56.456030;(19.807920, 56.456030)
Khatyrka;Valid;CV3;0,1;Found;01-janv-11;55600;62.653160;174.500430;(62.653160, 174.500430)
Ksar Ghilane 006;Valid;H4;26;Found;01-janv-11;54557;32.806280;9.837670;(32.806280, 9.837670)
Ksar Ghilane 007;Valid;H6;5381;Found;01-janv-11;54558;32.758320;9.859300;(32.758320, 9.859300)
Ksar Ghilane 008;Valid;H5;295;Found;01-janv-11;54559;32.761070;9.866320;(32.761070, 9.866320)
Ksar Ghilane 009;Valid;H6;173;Found;01-janv-11;54560;32.762770;9.865420;(32.762770, 9.865420)
Kumtag 002;Valid;L4;557;Found;01-janv-11;56383;41.500000;93.550000;(41.500000, 93.550000)
Kumtag 003;Valid;H5;1260;Found;01-janv-11;56384;41.500000;93.550000;(41.500000, 93.550000)
Los Vientos 003;Valid;H5;25450;Found;01-janv-11;54618;-24.683330;-69.766670;(-24.683330, -69.766670)
Los Vientos 004;Valid;H5;29300;Found;01-janv-11;54619;-24.683330;-69.766670;(-24.683330, -69.766670)
Los Vientos 010;Valid;H5;6800;Found;01-janv-11;57195;-24.683330;-69.766670;(-24.683330, -69.766670)
Los Vientos 011;Valid;L6;300;Found;01-janv-11;57196;-24.683330;-69.766670;(-24.683330, -69.766670)
Los Vientos 012;Valid;H6;7090;Found;01-janv-11;57197;-24.683330;-69.766670;(-24.683330, -69.766670)
Los Vientos 013;Valid;H6;2016;Found;01-janv-11;57198;-24.683330;-69.766670;(-24.683330, -69.766670)
Los Vientos 014;Valid;L6;565;Found;01-janv-11;57199;-24.683330;-69.766670;(-24.683330, -69.766670)
Los Vientos 021;Valid;L~6;161;Found;01-janv-11;57331;-24.683330;-69.766670;(-24.683330, -69.766670)
Los Vientos 022;Valid;L~6;663;Found;01-janv-11;57332;-24.683330;-69.766670;(-24.683330, -69.766670)
Los Vientos 023;Valid;L6;7090;Found;01-janv-11;57333;-24.683330;-69.766670;(-24.683330, -69.766670)
Los Vientos 024;Valid;L~6;333;Found;01-janv-11;57334;-24.683330;-69.766670;(-24.683330, -69.766670)
Los Vientos 025;Valid;L~6;506;Found;01-janv-11;57335;-24.683330;-69.766670;(-24.683330, -69.766670)
Los Vientos 026;Valid;L~6;203;Found;01-janv-11;57336;-24.683330;-69.766670;(-24.683330, -69.766670)
Los Vientos 027;Valid;L~6;131;Found;01-janv-11;57337;-24.683330;-69.766670;(-24.683330, -69.766670)
Huaxi;Valid;H5;1600;Fell;01-janv-10;54719;26.464690;106.632410;(26.464690, 106.632410)
Košice;Valid;H5;4300;Fell;01-janv-10;53810;48.763670;21.176330;(48.763670, 21.176330)
Lorton;Valid;L6;329,7;Fell;01-janv-10;52843;38.700660;-77.211630;(38.700660, -77.211630)
Mason Gully;Valid;H5;24,54;Fell;01-janv-10;53653;0.000000;0.000000;(0.000000, 0.000000)
Mifflin;Valid;L5;3584;Fell;01-janv-10;52090;42.907500;-90.365560;(42.907500, -90.365560)
Varre-Sai;Valid;L5;2500;Fell;01-janv-10;53633;-20.850010;-41.733560;(-20.850010, -41.733560)
Al Huwaysah 003;Valid;L4-6;273,05;Found;01-janv-10;55405;22.748620;55.373230;(22.748620, 55.373230)
Al Huwaysah 004;Valid;H5;141,51;Found;01-janv-10;55406;22.747330;55.395220;(22.747330, 55.395220)
Al Huwaysah 005;Valid;L(LL)3.5-3.7;1228,1;Found;01-janv-10;55636;22.733420;55.331220;(22.733420, 55.331220)
Al Huwaysah 006;Valid;L6;16,41;Found;01-janv-10;55407;22.737430;55.319100;(22.737430, 55.319100)
Al Huwaysah 007;Valid;L6;1,56;Found;01-janv-10;55408;22.733930;55.320400;(22.733930, 55.320400)
Al Huwaysah 008;Valid;H4;356,2;Found;01-janv-10;55409;22.737970;55.321250;(22.737970, 55.321250)
Al Huwaysah 009;Valid;H6;3407,8;Found;01-janv-10;55410;22.757470;55.414020;(22.757470, 55.414020)
Al Huwaysah 010;Valid;Achondrite-ung;1411,8;Found;01-janv-10;55637;22.748680;55.472180;(22.748680, 55.472180)
Al Huwaysah 011;Valid;L4-5;112,76;Found;01-janv-10;55411;22.759780;55.390800;(22.759780, 55.390800)
Al Huwaysah 012;Valid;H5;4694,9;Found;01-janv-10;55412;22.677520;55.340270;(22.677520, 55.340270)
Al Huwaysah 013;Valid;H6;55,51;Found;01-janv-10;56408;22.684230;55.336520;(22.684230, 55.336520)
Al Huwaysah 014;Valid;H6;45,52;Found;01-janv-10;55413;22.685980;55.320920;(22.685980, 55.320920)
Al Huwaysah 015;Valid;H6;35,3;Found;01-janv-10;56409;22.689220;55.320870;(22.689220, 55.320870)
Al Huwaysah 016;Valid;H5;1330,9;Found;01-janv-10;55414;22.698130;55.333600;(22.698130, 55.333600)
Al Huwaysah 017;Valid;L6;439,58;Found;01-janv-10;55415;22.738520;55.362470;(22.738520, 55.362470)
Allan Hills 10910;Valid;L5;444,1;Found;01-janv-10;56771;0.000000;0.000000;(0.000000, 0.000000)
Allan Hills 10911;Valid;L6;218,9;Found;01-janv-10;56772;0.000000;0.000000;(0.000000, 0.000000)
Allan Hills 10912;Valid;H6;60,3;Found;01-janv-10;56773;0.000000;0.000000;(0.000000, 0.000000)
Ashuwairif 005;Valid;H4;335;Found;01-janv-10;56099;29.394500;14.292330;(29.394500, 14.292330)
Aubrey Hills;Valid;H6;560,8;Found;01-janv-10;56393;34.380630;-114.167050;(34.380630, -114.167050)
Bou Azarif;Valid;H5;100000;Found;01-janv-10;53812;31.156430;-5.152620;(31.156430, -5.152620)
Bou Kra 002;Valid;L5;606;Found;01-janv-10;57216;26.748530;-12.709780;(26.748530, -12.709780)
Bou Kra 003;Valid;L6;50;Found;01-janv-10;57217;26.810890;-12.718640;(26.810890, -12.718640)
Bou Kra 004;Valid;Eucrite-mmict;272,75;Found;01-janv-10;57347;26.707000;-12.759000;(26.707000, -12.759000)
Bou Kra 005;Valid;CM2;31,14;Found;01-janv-10;57348;26.819000;-12.724000;(26.819000, -12.724000)
Buckley Island 10930;Valid;L6;374,5;Found;01-janv-10;56774;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10932;Valid;L6;879,9;Found;01-janv-10;56775;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10933;Valid;CR2;486;Found;01-janv-10;56776;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10934;Valid;L6;472,2;Found;01-janv-10;56777;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10935;Valid;L6;362,4;Found;01-janv-10;56778;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10936;Valid;L5;335,2;Found;01-janv-10;56779;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10937;Valid;L6;234,6;Found;01-janv-10;56780;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10938;Valid;L5;288;Found;01-janv-10;56781;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10939;Valid;L6;143,9;Found;01-janv-10;56782;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10940;Valid;H6;161,7;Found;01-janv-10;56783;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10941;Valid;L6;118,8;Found;01-janv-10;56784;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10942;Valid;L6;95,4;Found;01-janv-10;56785;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10943;Valid;CO3;27,8;Found;01-janv-10;53893;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10944;Valid;CK4;39,7;Found;01-janv-10;53894;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10945;Valid;H6;80,3;Found;01-janv-10;56786;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10946;Valid;L5;28,3;Found;01-janv-10;56787;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10947;Valid;H5;47,2;Found;01-janv-10;56788;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10948;Valid;L6;41,6;Found;01-janv-10;56789;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10949;Valid;L6;22,6;Found;01-janv-10;56790;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10950;Valid;H6;10,3;Found;01-janv-10;56791;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10951;Valid;L6;26,1;Found;01-janv-10;56792;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10952;Valid;L6;5,8;Found;01-janv-10;56793;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10953;Valid;H4;7,9;Found;01-janv-10;56794;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10954;Valid;L6;22,7;Found;01-janv-10;56795;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10955;Valid;L6;15,1;Found;01-janv-10;56796;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10956;Valid;H5;20,4;Found;01-janv-10;56797;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10957;Valid;L6;4,9;Found;01-janv-10;56798;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10958;Valid;LL6;0,1;Found;01-janv-10;53895;0.000000;0.000000;(0.000000, 0.000000)
Buckley Island 10959;Valid;H6;0,3;Found;01-janv-10;53896;0.000000;0.000000;(0.000000, 0.000000)
Caleta el Cobre 001;Valid;H6;9;Found;01-janv-10;54446;-24.266000;-70.033330;(-24.266000, -70.033330)
Caleta el Cobre 002;Valid;H6;18;Found;01-janv-10;54620;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 003;Valid;H5;338;Found;01-janv-10;54621;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 004;Valid;H5;254;Found;01-janv-10;54622;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 005;Valid;H5;193;Found;01-janv-10;54623;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 006;Valid;L6;179;Found;01-janv-10;54624;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 007;Valid;L6;24;Found;01-janv-10;54625;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 008;Valid;H6;15;Found;01-janv-10;54626;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 009;Valid;L4;95;Found;01-janv-10;54627;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 010;Valid;L4;47;Found;01-janv-10;54628;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 011;Valid;L6;32;Found;01-janv-10;54629;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 012;Valid;L4;17;Found;01-janv-10;54630;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 013;Valid;L4;105;Found;01-janv-10;54631;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 014;Valid;H4;20;Found;01-janv-10;54632;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 015;Valid;L6;115;Found;01-janv-10;54633;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 016;Valid;H5;34;Found;01-janv-10;54634;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 017;Valid;H5;41;Found;01-janv-10;54635;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 018;Valid;H5;6;Found;01-janv-10;54829;-24.250000;-70.516670;(-24.250000, -70.516670)
Caleta el Cobre 019;Valid;H6;1,1;Found;01-janv-10;54830;-24.250000;-70.516670;(-24.250000, -70.516670)
Catalina 002;Valid;LL3;61,1;Found;01-janv-10;55756;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 004;Valid;Mesosiderite;37,5;Found;01-janv-10;56279;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 005;Valid;H4;228;Found;01-janv-10;56671;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 006;Valid;H5/6;19,5;Found;01-janv-10;56672;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 007;Valid;H4;11,9;Found;01-janv-10;56673;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 010;Valid;L~5;329;Found;01-janv-10;57176;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 011;Valid;H~5;573;Found;01-janv-10;57177;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 012;Valid;H6;225;Found;01-janv-10;57178;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 013;Valid;H4;428;Found;01-janv-10;57179;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 014;Valid;H4;191;Found;01-janv-10;57180;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 016;Valid;H4;647;Found;01-janv-10;57182;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 017;Valid;H5;426;Found;01-janv-10;57183;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 018;Valid;L6;1018;Found;01-janv-10;57184;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 019;Valid;H4;3191;Found;01-janv-10;57185;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 020;Valid;L6;2084;Found;01-janv-10;57186;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 027;Valid;L6;2408;Found;01-janv-10;57295;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 028;Valid;H5;4993;Found;01-janv-10;57296;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 029;Valid;H~5;169;Found;01-janv-10;57297;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 030;Valid;H~5;214;Found;01-janv-10;57298;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 031;Valid;L~6;1178;Found;01-janv-10;57299;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 032;Valid;H4;1107;Found;01-janv-10;57300;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 033;Valid;L~6;211;Found;01-janv-10;57301;-25.233330;-69.716670;(-25.233330, -69.716670)
Catalina 034;Valid;LL5;20;Found;01-janv-10;57327;-25.233330;-69.716670;(-25.233330, -69.716670)
Cook 012;Valid;H4;6,6;Found;01-janv-10;54926;-30.913780;130.903860;(-30.913780, 130.903860)
Cook 013;Valid;H6;46,8;Found;01-janv-10;54927;-30.947750;130.908580;(-30.947750, 130.908580)
Dar al Gani 1059;Valid;H6;1470;Found;01-janv-10;56098;28.287670;15.494670;(28.287670, 15.494670)
Dar al Gani 1060;Valid;Eucrite;310;Found;01-janv-10;56412;26.919500;16.657000;(26.919500, 16.657000)
Dar al Gani 1061;Valid;Ureilite;207;Found;01-janv-10;56304;27.230170;16.488330;(27.230170, 16.488330)
Dhofar 1576;Valid;L5;7700;Found;01-janv-10;51864;18.516670;54.233330;(18.516670, 54.233330)
Dhofar 1612;Valid;CV3;124;Found;01-janv-10;52637;18.583330;54.133330;(18.583330, 54.133330)
Dhofar 1627;Valid;Lunar (feldsp. breccia);86,1;Found;01-janv-10;54672;19.010750;54.537430;(19.010750, 54.537430)
Dhofar 1669;Valid;Lunar (feldsp. breccia);3,3;Found;01-janv-10;55753;18.425000;54.158000;(18.425000, 54.158000)
Dhofar 1674;Valid;Martian (shergottite);49,2;Found;01-janv-10;56164;18.317000;54.202000;(18.317000, 54.202000)
Dhofar 1694;Valid;H6;740;Found;01-janv-10;56319;19.109780;54.816970;(19.109780, 54.816970)
Dhofar 1695;Valid;H6;326;Found;01-janv-10;56320;19.095780;54.801880;(19.095780, 54.801880)
Dhofar 1696;Valid;H6;936;Found;01-janv-10;56321;19.143330;54.655830;(19.143330, 54.655830)
Dhofar 1697;Valid;H6;387;Found;01-janv-10;56322;19.062520;54.559530;(19.062520, 54.559530)
Dhofar 1698;Valid;H6;450;Found;01-janv-10;56323;18.927830;54.606230;(18.927830, 54.606230)
Dhofar 1699;Valid;H4;172;Found;01-janv-10;56324;18.948950;54.680080;(18.948950, 54.680080)
